CourtId,DisplayName,Name,PermanentlyClosed,FriendlyName,CourtJurisdictionType,State,StateCode,County,CanFile,CanCourtesyCopy,CanEfiling,CanSheriff,FileDeadline,FileServiceLevel,CCDeliveryDeadline,CCDeliveryServiceLevel,SheriffDeadline,SheriffServiceLevel,EFilingDivisions,EFilingStatus,EFilingDeadline,EFilingRecommendedBy,EFM,MaxEfileDocSize,MaxEfileEnvSize,MaxFileCCDSOPSheriffDocSize,MaxFileCCDSOPSheriffEnvSize,Address_Address1,Address_City,Address_State,Address_PostalCode
11499,"United States Bankruptcy Court, Eastern District of California",Eastern District of California - Bankruptcy - Fresno,0,,Federal,California,CA,,0,1,0,,12:00 PM,Same-Day,12:00 PM,Next-Day,,,,,,,,,,120 MB,120 MB,"2500 Tulare Street, Rm 2501",Fresno,California,93721
11500,"United States Bankruptcy Court, Eastern District of California",Eastern District of California - Bankruptcy - Sacramento,0,,Federal,California,CA,,0,1,0,,12:00 PM,Same-Day,12:00 PM,Next-Day,,,,,,,,,,120 MB,120 MB,"501 I Street, Suite 3-200",Sacramento,California,95814-2322
11501,"United States Bankruptcy Court, Eastern District of California",Eastern District of California - Bankruptcy - Modesto,0,,Federal,California,CA,,0,0,0,,12:00 PM,Same-Day,12:00 AM,Next-Day,,,,,,,,,,120 MB,120 MB,1130-12th St #C,Modesto,California,95354
11523,"United States Bankruptcy Court, Northern District of California",Northern District of California - Bankruptcy - Oakland,0,,Federal,California,CA,,0,1,0,,12:00 PM,Same-Day,12:00 PM,Next-Day,,,,,,,,,,120 MB,120 MB,1300 Clay Street #300,Oakland,California,94612
11524,"United States Bankruptcy Court, Northern District of California",Northern District of California - Bankruptcy - San Francisco,0,,Federal,California,CA,,0,1,0,,12:00 PM,Same-Day,12:00 PM,Next-Day,,,,,,,,,,120 MB,120 MB,450 Golden Gate Ave,San Francisco,California,94102
11525,"United States Bankruptcy Court, Northern District of California",Northern District of California - Bankruptcy - San Jose,0,,Federal,California,CA,,0,1,0,,12:00 PM,Same-Day,12:00 PM,Next-Day,,,,,,,,,,120 MB,120 MB,280 S. 1st St #3035,San Jose,California,95113-3099
11526,"United States Bankruptcy Court, Northern District of California",Northern District of California - Bankruptcy - Santa Rosa,0,,Federal,California,CA,,0,1,0,,12:00 PM,Same-Day,12:00 PM,Next-Day,,,,,,,,,,120 MB,120 MB,99 South E Street,Santa Rosa,California,95404-6524
11539,"United States Bankruptcy Court, Southern District of California",Southern District of California - Bankruptcy - San Diego,0,,Federal,California,CA,,0,1,0,,12:00 PM,Same-Day,12:00 PM,Next-Day,,,,,,,,,,120 MB,120 MB,325 W. F Street,San Diego,California,92101-6989
11596,"United States Court of Appeals, Ninth Circuit",Ninth Circuit Court of Appeals San Francisco,0,,Federal,California,CA,,0,0,0,,12:00 PM,Same-Day,12:00 AM,,,,,,,,,,,120 MB,120 MB,95 Seventh St.,San Francisco,California,94103
11617,"United States District Court, Central District of California",Central District of California - District - Los Angeles - 312 N. Spring St,0,,Federal,California,CA,,0,0,0,,12:00 PM,Same-Day,11:00 AM,Next-Day,,,,,,,,,,120 MB,120 MB,312 N. Spring St. #G-8,Los Angeles,California,90012
11618,"United States District Court, Central District of California",Central District of California - District - Los Angeles - Edward R. Roybal Federal Bldg,0,,Federal,California,CA,,0,1,0,,12:00 PM,Same-Day,12:00 PM,Next-Day,,,,,,,,,,120 MB,120 MB,255 E. Temple St,Los Angeles,California,90012
11619,"United States District Court, Central District of California",Central District of California - District - Santa Ana,0,,Federal,California,CA,,0,1,0,,12:00 PM,Same-Day,12:00 PM,Next-Day,,,,,,,,,,120 MB,120 MB,411 West Fourth St,Santa Ana,California,92701-4516
11620,"United States District Court, Central District of California",Central District of California - District - Riverside,0,,Federal,California,CA,,0,1,0,,12:00 PM,Same-Day,12:00 PM,Next-Day,,,,,,,,,,120 MB,120 MB,3470 12th Street,Riverside,California,92501-3801
12452,"United States District Court, Central District of California",Central District of California - District - Los Angeles - First Street,0,,Federal,California,CA,Los Angeles,0,1,0,,12:00 PM,Same-Day,12:00 PM,Next-Day,,,,,,,,,,120 MB,120 MB,350 W. First Street,Los Angeles,California,90012
11652,"United States District Court, Eastern District of California",Eastern District of California - District - Tahoe,0,,Federal,California,CA,,0,0,0,,12:00 PM,Same-Day,12:00 AM,,,,,,,,,,,120 MB,120 MB,P.O. Box 20000,South Lake Tahoe,California,96151
11653,"United States District Court, Eastern District of California",Eastern District of California - District - Fresno,0,,Federal,California,CA,,0,1,0,,12:00 PM,Same-Day,12:00 PM,Next-Day,,,,,,,,,,120 MB,120 MB,"2500 Tulare Street, Rm 5000 ",Fresno,California,93721
11654,"United States District Court, Eastern District of California",Eastern District of California - District - Bakersfield,0,,Federal,California,CA,,0,1,0,,12:00 PM,Same-Day,12:00 PM,Next-Day,,,,,,,,,,120 MB,120 MB,"510 19th Street, Suite 200",Bakersfield,California,93301
11655,"United States District Court, Eastern District of California",Eastern District of California - District - Susanville,0,,Federal,California,CA,,0,0,0,,12:00 PM,Same-Day,12:00 AM,,,,,,,,,,,120 MB,120 MB,60 S. Lassen Street,Susanville,California,96130
11656,"United States District Court, Eastern District of California",Eastern District of California - District - Yosemite,0,,Federal,California,CA,,0,0,0,,12:00 PM,Same-Day,12:00 AM,,,,,,,,,,,120 MB,120 MB,P.O. Box 575,Yosemite National Park,California,95389
11657,"United States District Court, Eastern District of California",Eastern District of California - District - Sacramento,0,,Federal,California,CA,,0,1,0,,12:00 PM,Same-Day,12:00 PM,Next-Day,,,,,,,,,,120 MB,120 MB,501 I Street Suite 4-200,Sacramento,California,95814
11658,"United States District Court, Eastern District of California",Eastern District of California - District - Redding,0,,Federal,California,CA,,0,0,0,,12:00 PM,Same-Day,12:00 AM,,,,,,,,,,,120 MB,120 MB,2986 Bechelli Lane,Redding,California,96002
11680,"United States District Court, Northern District of California",Northern District of California - District - Oakland,0,,Federal,California,CA,,0,1,0,,12:00 PM,Same-Day,12:00 PM,Next-Day,,,,,,,,,,120 MB,120 MB,1301 Clay St. #400 South,Oakland,California,94612-5212
11681,"United States District Court, Northern District of California",Northern District of California - District - Eureka,0,,Federal,California,CA,,0,0,0,,12:00 PM,Same-Day,12:00 AM,,,,,,,,,,,120 MB,120 MB,518 W. Clark Street,Eureka,California,95501
11682,"United States District Court, Northern District of California",Northern District of California - District - Monterey,0,,Federal,California,CA,,0,0,0,,12:00 PM,Same-Day,12:00 AM,,,,,,,,,,,120 MB,120 MB,P.O. Box 1390,Monterey,California,93940
11683,"United States District Court, Northern District of California",Northern District of California - District - San Francisco,0,,Federal,California,CA,,0,1,0,,12:00 PM,Same-Day,12:00 PM,Next-Day,,,,,,,,,,120 MB,120 MB,450 Golden Gate Avenue,San Francisco,California,94102-3483
11684,"United States District Court, Northern District of California",Northern District of California - District - San Jose,0,,Federal,California,CA,,0,1,0,,12:00 PM,Same-Day,12:00 PM,Next-Day,,,,,,,,,,120 MB,120 MB,280 S. First St. #2112,San Jose,California,95113-3008
11697,"United States District Court, Southern District of California",Southern District of California - District - El Centro,0,,Federal,California,CA,,0,1,0,,12:00 PM,Same-Day,12:00 PM,Next-Day,,,,,,,,,,120 MB,120 MB,321 S. Waterman Ave,El Centro,California,92243
11698,"United States District Court, Southern District of California",Southern District of California - District - San Diego,0,,Federal,California,CA,,0,1,0,,12:00 PM,Same-Day,12:00 PM,Next-Day,,,,,,,,,,120 MB,120 MB,333 West Broadway,San Diego,California,92101-8900
14336,"Ventura County, Superior Court of California",Main,0,,State,California,CA,Ventura,1,1,1,,12:00 PM,Same-Day,12:00 PM,Same-Day,,,"Civil, Family, Probate",Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,4353 E. Vineyard Avenue,Oxnard,CA,93036
10500,"Ventura County, Superior Court of California",East County,0,,State,California,CA,Ventura,1,1,1,,12:00 PM,Same-Day,5:00 PM,Next-Day,,,"Civil, Family, Probate",Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,3855-F Alamo Street,Simi Valley,California,93063
10501,"Ventura County, Superior Court of California",Ventura,0,,State,California,CA,Ventura,1,1,1,,12:00 PM,Same-Day,12:00 PM,Same-Day,,,"Civil, Family, Probate",Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,800 S. Victoria Avenue,Ventura,California,93009-0001
10502,"Yolo County, Superior Court of California",Yolo,0,,State,California,CA,Yolo,1,0,1,,12:00 PM,Next-Day,12:00 PM,Next-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,1000 Main Street,Woodland,California,95695-3551
10503,"Yuba County, Superior Court of California",Marysville,0,,State,California,CA,Yuba,1,1,1,,12:00 PM,Next-Day,12:00 PM,Next-Day,,,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,215 Fifth Street,Marysville,California,95901-5794
S1,"Alameda County, Superior Court of California","Alameda County Sheriff, Civil Division",0,,State,California,CA,Alameda,0,0,1,1,,,,,12:00 PM,Same-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,"1225 Fallon Street, Room 104",Oakland,California,
S2,"Alpine County, Superior Court of California","Alpine County Sheriff, Civil Division",0,,State,California,CA,Alpine,0,0,0,1,,,,,12:00 PM,Next-Day,,,,,,,,120 MB,120 MB,"99 Water Street, P.O. Box 278",Markleeville,California,
S3,"Amador County, Superior Court of California","Amador County Sheriff, Civil Division",0,,State,California,CA,Amador,0,0,0,1,,,,,12:00 PM,Next-Day,,,,,,,,120 MB,120 MB,700 Court Street,Jackson,California,
S4,"Butte County, Superior Court of California","Butte County Sheriff, Civil Division",0,,State,California,CA,Butte,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,5 Gillick Way,Oroville,California,
S5,"Calaveras County, Superior Court of California","Calaveras County Sheriff, Civil Division",0,,State,California,CA,Calaveras,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Voluntary,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,1045 Jeff Tuttle Way,San Andreas,California,
S6,"Colusa County, Superior Court of California","Colusa County Sheriff, Civil Division",0,,State,California,CA,Colusa,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Voluntary,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,532 Oak Street,Colusa,California,
S7,"Contra Costa County, Superior Court of California","Contra Costa County Sheriff, Civil Division",0,,State,California,CA,Contra Costa,0,0,1,1,,,,,12:00 PM,Same-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,920 Mellus Street,Martinez,California,
S8,"Del Norte County, Superior Court of California","Del Norte County Sheriff, Civil Division",0,,State,California,CA,Del Norte,0,0,0,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,650 Fifth Street,Crescent City,California,
S9,"El Dorado County, Superior Court of California","El Dorado County Sheriff, Civil Division",0,,State,California,CA,El Dorado,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,200 Industrial Drive,Placerville,California,
S10,"El Dorado County, Superior Court of California","El Dorado County Sheriff, Civil Division",0,,State,California,CA,El Dorado,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,1360 Johnson Blvd.,South Lake Tahoe,California,
S11,"Fresno County, Superior Court of California","Fresno County Sheriff, Civil Division",0,,State,California,CA,Fresno,0,0,1,1,,,,,12:00 PM,Same-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,"770 E. Shaw Ave., Suite 300",Fresno,California,
S12,"Glenn County, Superior Court of California","Glenn County Sheriff, Civil Division",0,,State,California,CA,Glenn,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Voluntary,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,543 West Oak Street,Willows,California,
S13,"Humboldt County, Superior Court of California","Humboldt County Sheriff, Civil Division",0,,State,California,CA,Humboldt,0,0,0,1,,,,,12:00 PM,Next-Day,,,,,,,,120 MB,120 MB,826 Fourth Street,Eureka,California,
S14,"Imperial County, Superior Court of California","Imperial County Sheriff, Civil Division",0,,State,California,CA,Imperial,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,328 Applestill Road,El Centro,California,
S15,"Inyo County, Superior Court of California","Inyo County Sheriff, Civil Division",0,,State,California,CA,Inyo,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Voluntary,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,550 South Clay Street,Independence,California,
S16,"Kern County, Superior Court of California","Kern County Sheriff, Civil Division",0,,State,California,CA,Kern,0,0,1,1,,,,,12:00 PM,Same-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,"34970 McMurtrey Ave., 2nd Floor",Bakersfield,California,
S17,"Kings County, Superior Court of California","Kings County Sheriff, Civil Division",0,,State,California,CA,Kings,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,1550 Kings County Drive,Hanford,California,
S18,"Lake County, Superior Court of California","Lake County Sheriff, Civil Division",0,,State,California,CA,Lake,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Voluntary,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,1220 Martin Street,Lakeport,California,
S19,"Lassen County, Superior Court of California","Lassen County Sheriff, Civil Division",0,,State,California,CA,Lassen,0,0,0,1,,,,,12:00 PM,Next-Day,,,,,,,,120 MB,120 MB,1415 Sheriff Cady Lane,Susanville,California,
S20,"Los Angeles County, Superior Court of California","Los Angeles County Sheriff, Civil Division",0,Bellflower,State,California,CA,Los Angeles,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,"Civil: JTI, Family/Probate: eFileCA","Civil: 120 MB, Family/Probate: 25 MB","Civil: 120 MB, Family/Probate: 35 MB",120 MB,120 MB,"10025 E. Flower St., #135",Bellflower,California,
S21,"Los Angeles County, Superior Court of California","Los Angeles County Sheriff, Civil Division",0,Beverly Hills,State,California,CA,Los Angeles,0,0,1,1,,,,,12:00 PM,Same-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,"Civil: JTI, Family/Probate: eFileCA","Civil: 120 MB, Family/Probate: 25 MB","Civil: 120 MB, Family/Probate: 35 MB",120 MB,120 MB,"9355 Burton Way, #101",Beverly Hills,California,
S22,"Los Angeles County, Superior Court of California","Los Angeles County Sheriff, Civil Division",0,Burbank,State,California,CA,Los Angeles,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,"Civil: JTI, Family/Probate: eFileCA","Civil: 120 MB, Family/Probate: 25 MB","Civil: 120 MB, Family/Probate: 35 MB",120 MB,120 MB,"300 E. Olive St., #104",Burbank,California,
S23,"Los Angeles County, Superior Court of California","Los Angeles County Sheriff, Civil Division",0,Chatsworth,State,California,CA,Los Angeles,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,"Civil: JTI, Family/Probate: eFileCA","Civil: 120 MB, Family/Probate: 25 MB","Civil: 120 MB, Family/Probate: 35 MB",120 MB,120 MB,9425 Penfield Ave.,Chatsworth,California,
S24,"Los Angeles County, Superior Court of California","Los Angeles County Sheriff, Civil Division",0,Compton,State,California,CA,Los Angeles,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,"Civil: JTI, Family/Probate: eFileCA","Civil: 120 MB, Family/Probate: 25 MB","Civil: 120 MB, Family/Probate: 35 MB",120 MB,120 MB,"200 W. Compton Blvd., #102",Compton,California,
S25,"Los Angeles County, Superior Court of California","Los Angeles County Sheriff, Civil Division",0,East Los Angeles,State,California,CA,Los Angeles,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,"Civil: JTI, Family/Probate: eFileCA","Civil: 120 MB, Family/Probate: 25 MB","Civil: 120 MB, Family/Probate: 35 MB",120 MB,120 MB,"4848 E. Civic Center Way, #G04A",East Los Angeles,California,
S26,"Los Angeles County, Superior Court of California","Los Angeles County Sheriff, Civil Division",0,El Monte 11234 E. Valley Blvd.,State,California,CA,Los Angeles,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,"Civil: JTI, Family/Probate: eFileCA","Civil: 120 MB, Family/Probate: 25 MB","Civil: 120 MB, Family/Probate: 35 MB",120 MB,120 MB,#114,El Monte 11234 E. Valley Blvd.,California,
S27,"Los Angeles County, Superior Court of California","Los Angeles County Sheriff, Civil Division",0,Gov. Deukmejian,State,California,CA,Los Angeles,0,0,1,1,,,,,12:00 PM,Same-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,"Civil: JTI, Family/Probate: eFileCA","Civil: 120 MB, Family/Probate: 25 MB","Civil: 120 MB, Family/Probate: 35 MB",120 MB,120 MB,"Long Beach, 275 Magnolia Ave.",Gov. Deukmejian,California,
S28,"Los Angeles County, Superior Court of California","Los Angeles County Sheriff, Civil Division",0,Inglewood,State,California,CA,Los Angeles,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,"Civil: JTI, Family/Probate: eFileCA","Civil: 120 MB, Family/Probate: 25 MB","Civil: 120 MB, Family/Probate: 35 MB",120 MB,120 MB,"1 Regent St., #122",Inglewood,California,
S29,"Los Angeles County, Superior Court of California","Los Angeles County Sheriff, Civil Division",0,Los Angeles,State,California,CA,Los Angeles,0,0,1,1,,,,,12:00 PM,Same-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,"Civil: JTI, Family/Probate: eFileCA","Civil: 120 MB, Family/Probate: 25 MB","Civil: 120 MB, Family/Probate: 35 MB",120 MB,120 MB,"110 N. Grand Ave., #525",Los Angeles,California,
S30,"Los Angeles County, Superior Court of California","Los Angeles County Sheriff, Civil Division",0,Antelope Valley,State,California,CA,Los Angeles,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,"Civil: JTI, Family/Probate: eFileCA","Civil: 120 MB, Family/Probate: 25 MB","Civil: 120 MB, Family/Probate: 35 MB",120 MB,120 MB,"42011 4th St. West, #1570",Antelope Valley,California,
S31,"Los Angeles County, Superior Court of California","Los Angeles County Sheriff, Civil Division",0,Norwalk,State,California,CA,Los Angeles,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,"Civil: JTI, Family/Probate: eFileCA","Civil: 120 MB, Family/Probate: 25 MB","Civil: 120 MB, Family/Probate: 35 MB",120 MB,120 MB,"12720 Norwalk Blvd., #108",Norwalk,California,
S32,"Los Angeles County, Superior Court of California","Los Angeles County Sheriff, Civil Division",0,Pasadena,State,California,CA,Los Angeles,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,"Civil: JTI, Family/Probate: eFileCA","Civil: 120 MB, Family/Probate: 25 MB","Civil: 120 MB, Family/Probate: 35 MB",120 MB,120 MB,"300 E. Walnut St., #101",Pasadena,California,
S33,"Los Angeles County, Superior Court of California","Los Angeles County Sheriff, Civil Division",0,Pomona,State,California,CA,Los Angeles,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,"Civil: JTI, Family/Probate: eFileCA","Civil: 120 MB, Family/Probate: 25 MB","Civil: 120 MB, Family/Probate: 35 MB",120 MB,120 MB,"350 W. Mission Blvd., #109",Pomona,California,
S34,"Los Angeles County, Superior Court of California","Los Angeles County Sheriff, Civil Division",0,San Fernando,State,California,CA,Los Angeles,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,"Civil: JTI, Family/Probate: eFileCA","Civil: 120 MB, Family/Probate: 25 MB","Civil: 120 MB, Family/Probate: 35 MB",120 MB,120 MB,"900 3rd St., #15",San Fernando,California,
S35,"Los Angeles County, Superior Court of California","Los Angeles County Sheriff, Civil Division",0,Santa Monica,State,California,CA,Los Angeles,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,"Civil: JTI, Family/Probate: eFileCA","Civil: 120 MB, Family/Probate: 25 MB","Civil: 120 MB, Family/Probate: 35 MB",120 MB,120 MB,"1725 Main St., #114",Santa Monica,California,
S36,"Los Angeles County, Superior Court of California","Los Angeles County Sheriff, Civil Division",0,Torrance,State,California,CA,Los Angeles,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,"Civil: JTI, Family/Probate: eFileCA","Civil: 120 MB, Family/Probate: 25 MB","Civil: 120 MB, Family/Probate: 35 MB",120 MB,120 MB,"825 Maple Ave., #140",Torrance,California,
S37,"Los Angeles County, Superior Court of California","Los Angeles County Sheriff, Civil Division",0,Van Nuys,State,California,CA,Los Angeles,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,"Civil: JTI, Family/Probate: eFileCA","Civil: 120 MB, Family/Probate: 25 MB","Civil: 120 MB, Family/Probate: 35 MB",120 MB,120 MB,"14400 Erwin St. Mall, #110",Van Nuys,California,
S38,"Los Angeles County, Superior Court of California","Los Angeles County Sheriff, Civil Division",0,West Covina,State,California,CA,Los Angeles,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,"Civil: JTI, Family/Probate: eFileCA","Civil: 120 MB, Family/Probate: 25 MB","Civil: 120 MB, Family/Probate: 35 MB",120 MB,120 MB,"1427 West Covina Parkway, #127",West Covina,California,
S39,"Madera County, Superior Court of California","Madera County Sheriff, Civil Division",0,,State,California,CA,Madera,0,0,0,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Voluntary,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,2725 Falcon Drive,Madera,California,
S40,"Marin County, Superior Court of California","Marin County Sheriff, Civil Division",0,,State,California,CA,Marin,0,0,1,1,,,,,12:00 PM,Same-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,"1600 Los Gamos Drive, #200",San Rafael,California,
S41,"Mariposa County, Superior Court of California","Mariposa County Sheriff, Civil Division",0,,State,California,CA,Mariposa,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Voluntary,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,5284 Hwy 49 N,Mariposa,California,
S42,"Mendocino County, Superior Court of California","Mendocino County Sheriff, Civil Division",0,,State,California,CA,Mendocino,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,951 Low Gap Road,Ukiah,California,
S43,"Merced County, Superior Court of California","Merced County Sheriff, Civil Division",0,,State,California,CA,Merced,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,"670 W. 22nd St., Room #15",Merced,California,
S44,"Modoc County, Superior Court of California","Modoc County Sheriff, Civil Division",0,,State,California,CA,Modoc,0,0,0,1,,,,,12:00 PM,Next-Day,,,,,,,,120 MB,120 MB,102 S. Court St.,Alturas,California,
S45,"Mono County, Superior Court of California","Mono County Sheriff, Civil Division",0,,State,California,CA,Mono,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,49 Bryant Street,Bridgeport,California,
S46,"Monterey County, Superior Court of California","Monterey County Sheriff, Civil Division",0,,State,California,CA,Monterey,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,1414 Natividad Road,Salinas,California,
S47,"Napa County, Superior Court of California","Napa County Sheriff, Civil Division",0,,State,California,CA,Napa,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Voluntary,11:59 PM,11:45 PM,eFileCA,25 MB,35 MB,120 MB,120 MB,1535 Airport Blvd.,Napa,California,
S48,"Nevada County, Superior Court of California","Nevada County Sheriff, Civil Division",0,,State,California,CA,Nevada,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,"950 Maidu Ave., #180",Nevada City,California,
S49,"Orange County, Superior Court of California","Orange County Sheriff, Civil Division",0,,State,California,CA,Orange,0,0,1,1,,,,,12:00 PM,Same-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,"Civil/Probate: CCMS, Family: eFileCA","Civil/Probate: 35 MB, Family: 25 MB","Civil/Probate: 60 MB, Family: 35 MB",120 MB,120 MB,"909 N. Main Street, Suite 2",Santa Ana,California,
S50,"Orange County, Superior Court of California","Orange County Sheriff, Civil Division",0,,State,California,CA,Orange,0,0,1,1,,,,,12:00 PM,Same-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,"Civil/Probate: CCMS, Family: eFileCA","Civil/Probate: 35 MB, Family: 25 MB","Civil/Probate: 60 MB, Family: 35 MB",120 MB,120 MB,"4601 Jamboree Rd., Rm 108",Newport Beach,California,
S51,"Placer County, Superior Court of California","Placer County Sheriff, Civil Division",0,,State,California,CA,Placer,0,0,1,1,,,,,12:00 PM,Next-Day,All Non-Criminal,Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,2929 Richardson Drive,Auburn,California,
S52,"Plumas County, Superior Court of California","Plumas County Sheriff, Civil Division",0,,State,California,CA,Plumas,0,0,0,1,,,,,12:00 PM,Next-Day,,,,,,,,120 MB,120 MB,1400 East Main Street,Quincy,California,
S53,"Riverside County, Superior Court of California","Riverside County Sheriff, Civil Division",0,,State,California,CA,Riverside,0,0,1,1,,,,,12:00 PM,Next-Day,Civil,Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,30755-D Auld Road,Murrieta,California,
S54,"Riverside County, Superior Court of California","Riverside County Sheriff, Civil Division",0,,State,California,CA,Riverside,0,0,1,1,,,,,12:00 PM,Next-Day,Civil,Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,46-200 Oasis Street,Indio,California,
S55,"Riverside County, Superior Court of California","Riverside County Sheriff, Civil Division",0,,State,California,CA,Riverside,0,0,1,1,,,,,12:00 PM,Same-Day,Civil,Mandatory,11:59 PM,11:45 PM,JTI,120 MB,120 MB,120 MB,120 MB,4095 Lemon Street,Riverside,California,
